from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_3,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_2,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_1,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,235,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular/run_4,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_3,False,all,True,,3000.0,18.67816162109375
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,18.390804290771484
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_4,False,all,True,,3000.0,19.109195709228516
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.295019149780273
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_2,False,,False,,3000.0,17.863985061645508
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_1,False,,False,,3000.0,18.390804290771484
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_4,False,,False,,3000.0,17.911876678466797
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_ilm/run_4,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_3,False,,False,,3000.0,18.342912673950195
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_2,False,,False,,3000.0,19.157087326049805
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_1,False,,False,,3000.0,18.582374572753906
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,17.816091537475586
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,18.869731903076172
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,19.636014938354492
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_3,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,3000.0,17.241378784179688
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,18.917625427246094
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,18.10344886779785
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,17.720306396484375
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters15000_regular/run_3,False,,False,,15000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters15000_regular/run_2,False,,False,,15000.0,19.25287437438965
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters15000_regular/run_1,False,,False,,15000.0,20.067049026489258
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,80,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem50_bs32_iters3000_regular/run_3,False,,False,,3000.0,17.672412872314453
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,80,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem50_bs32_iters3000_regular/run_2,False,,False,,3000.0,18.10344886779785
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,80,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem50_bs32_iters3000_regular/run_1,False,,False,,3000.0,19.157087326049805
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,80,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem50_bs32_iters3000_regular/run_4,False,,False,,3000.0,18.67816162109375
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,3,152,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem20_bs32_iters3000_regular_memory_layers_shared/run_1,False,all,True,,3000.0,19.54022979736328
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_3,False,all,True,,3000.0,18.72605323791504
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_memory_layers_shared/run_4,False,all,True,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,110,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters3000_regular_memory_layers_shared/run_1,False,all,True,,3000.0,19.779693603515625
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,254,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular/run_3,False,,False,,3000.0,20.258621215820312
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,254,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular/run_2,False,,False,,3000.0,20.258621215820312
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,254,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular/run_1,False,,False,,3000.0,17.863985061645508
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,254,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular/run_4,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep/run_2,False,,False,,3000.0,17.624521255493164
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep/run_1,False,,False,,3000.0,20.450191497802734
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,129,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,18.72605323791504
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,4,129,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_1,False,all,True,,3000.0,18.199234008789062
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.199234008789062
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,3000.0,18.05555534362793
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,19.636014938354492
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,18.965517044067383
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,18.582374572753906
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,20.11494255065918
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,254,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,254,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,18.342912673950195
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,254,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem1_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,19.204980850219727
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,235,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,19.204980850219727
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,235,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,17.528736114501953
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_2,False,,False,,3000.0,19.827587127685547
roberta-base,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_1,False,,False,,3000.0,17.528736114501953
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.390804290771484
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters3000_regular/run_2,False,,False,,3000.0,20.1628360748291
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters3000_regular/run_1,False,,False,,3000.0,18.342912673950195
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters3000_regular/run_4,False,,False,,3000.0,17.049808502197266
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters15000_regular/run_3,False,,False,,15000.0,17.28927230834961
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters15000_regular/run_2,False,,False,,15000.0,20.450191497802734
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters15000_regular/run_1,False,,False,,15000.0,21.024904251098633
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,205,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem50_bs32_iters3000_regular/run_3,False,,False,,3000.0,17.28927230834961
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,205,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem50_bs32_iters3000_regular/run_2,False,,False,,3000.0,18.72605323791504
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,205,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem50_bs32_iters3000_regular/run_1,False,,False,,3000.0,18.965517044067383
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,205,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem50_bs32_iters3000_regular/run_4,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_3,False,all,True,,3000.0,18.534482955932617
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,20.1628360748291
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_memory_layers_shared/run_1,False,all,True,,3000.0,19.731800079345703
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,152,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem20_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,18.295019149780273
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,235,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular_memory_layers_shared/run_2,False,all,True,,3000.0,84.43486785888672
roberta-base,,modeling_rmt:RMTEncoderMemoryLayers,encoder,1e-05,4,4,linear,499,2,235,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem20_bs32_iters3000_regular_memory_layers_shared/run_1,False,all,True,,3000.0,99.95211029052734
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,18.342912673950195
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,18.438697814941406
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,4,138,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_ilm/run_4,False,,False,,3000.0,18.390804290771484
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular/run_3,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,3000.0,19.013410568237305
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,20.21072769165039
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,100.0
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,17.576627731323242
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,18.342912673950195
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,18.295019149780273
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_ilm/run_4,False,,False,,3000.0,19.061302185058594
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,0.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem0_bs32_iters3000_regular/run_3,False,,False,,3000.0,19.731800079345703
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,2,263,0.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem0_bs32_iters3000_regular/run_2,False,,False,,3000.0,19.34865951538086
roberta-base,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,4,110,20.0,regular,../runs/framework/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,17.720306396484375
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,122,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem50_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.486589431762695
roberta-base,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,122,50.0,regular,../runs/test/babilong/roberta-base/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem50_bs32_iters3000_regular/run_2,False,,False,,3000.0,18.534482955932617
